rank,lemma,PoS,freq,difficulty
46295,queen-sized,j,106.0,3.730241935483871
46305,nougat,n,106.0,3.730241935483871
46315,dismissed,j,106.0,3.730241935483871
46325,parenchyma,n,106.0,3.730241935483871
46335,carcinogenicity,n,105.0,3.742338709677419
46345,one-car,j,105.0,3.742338709677419
46355,heat-resistant,j,105.0,3.742338709677419
46365,crouching,j,105.0,3.742338709677419
46375,peroxidase,n,105.0,3.742338709677419
46385,hitching,j,105.0,3.742338709677419
46395,gladiolus,n,105.0,3.742338709677419
46405,substantiated,j,105.0,3.742338709677419
46415,indwelling,j,105.0,3.742338709677419
46425,eight-ball,n,105.0,3.742338709677419
46435,three-tenths,m,105.0,3.742338709677419
46445,collier,n,105.0,3.742338709677419
46455,backsliding,n,105.0,3.742338709677419
46465,aardvark,n,105.0,3.742338709677419
46475,maoism,n,104.0,3.7548387096774194
46485,comb-over,n,104.0,3.7548387096774194
46495,tickler,n,104.0,3.7548387096774194
46505,earwig,n,104.0,3.7548387096774194
46515,shortlist,v,104.0,3.7548387096774194
46525,laughing,n,104.0,3.7548387096774194
46535,reappraise,v,104.0,3.7548387096774194
46545,interactionism,n,104.0,3.7548387096774194
46555,gonadal,j,104.0,3.7548387096774194
46565,hosel,n,104.0,3.7548387096774194
46575,gussie,v,104.0,3.7548387096774194
46585,conduce,v,104.0,3.7548387096774194
46595,merchantman,n,104.0,3.7548387096774194
46605,force-feed,v,104.0,3.7548387096774194
46615,deconstructed,j,104.0,3.7548387096774194
46625,normal-weight,j,104.0,3.7548387096774194
46635,dilator,n,104.0,3.7548387096774194
46645,chargeback,n,103.0,3.767338709677419
46655,pre-owned,j,103.0,3.767338709677419
46665,radial,n,103.0,3.767338709677419
46675,heaped,j,103.0,3.767338709677419
46685,cubby,j,103.0,3.767338709677419
46695,mirror-like,j,103.0,3.767338709677419
46705,westphalian,j,103.0,3.767338709677419
46715,interchange,v,103.0,3.767338709677419
46725,us-sponsored,j,103.0,3.767338709677419
46735,uncertified,j,103.0,3.767338709677419
46745,aplastic,j,103.0,3.767338709677419
46755,immoderate,j,103.0,3.767338709677419
46765,resurfacing,n,103.0,3.767338709677419
46775,slickness,n,103.0,3.767338709677419
46785,most-used,j,102.0,3.778225806451613
46795,clench,n,102.0,3.778225806451613
46805,echocardiographic,j,102.0,3.778225806451613
46815,shipload,n,102.0,3.778225806451613
46825,industriously,r,102.0,3.778225806451613
46835,ejected,j,102.0,3.778225806451613
46845,junk,j,102.0,3.778225806451613
46855,womankind,n,102.0,3.778225806451613
46865,coming-of-age,n,102.0,3.778225806451613
46875,metroplex,n,102.0,3.778225806451613
46885,churchgoing,j,102.0,3.778225806451613
46895,brigantine,n,102.0,3.778225806451613
46905,redraft,v,102.0,3.778225806451613
46915,chastised,j,101.0,3.789516129032258
46925,captaincy,n,101.0,3.789516129032258
46935,non-directive,j,101.0,3.789516129032258
46945,clean-burning,j,101.0,3.789516129032258
46955,methylphenidate,n,101.0,3.789516129032258
46965,peccary,n,101.0,3.789516129032258
46975,lucite,n,101.0,3.789516129032258
46985,swooping,j,101.0,3.789516129032258
46995,intraperitoneal,j,101.0,3.789516129032258
47005,run-out,n,101.0,3.789516129032258
47015,shiksa,n,101.0,3.789516129032258
47025,petting,n,101.0,3.789516129032258
47035,angsty,j,101.0,3.789516129032258
47045,atlatl,n,101.0,3.789516129032258
47055,dressed-up,j,101.0,3.789516129032258
47065,atomized,j,100.0,3.80241935483871
47075,neapolitan,n,100.0,3.80241935483871
47085,naphthalene,n,100.0,3.80241935483871
47095,snoring,j,100.0,3.80241935483871
47105,lambaste,v,100.0,3.80241935483871
47115,ex-smoker,n,100.0,3.80241935483871
47125,integrating,j,100.0,3.80241935483871
47135,jessamine,n,100.0,3.80241935483871
47145,hollowly,r,100.0,3.80241935483871
47155,low-sulfur,j,100.0,3.80241935483871
47165,semi-retirement,n,100.0,3.80241935483871
47175,crescent,j,100.0,3.80241935483871
47185,mealybug,n,100.0,3.80241935483871
47195,steelmaker,n,100.0,3.80241935483871
47205,off-handed,j,100.0,3.80241935483871
47215,bluestone,n,100.0,3.80241935483871
47225,despairingly,r,100.0,3.80241935483871
47235,overclocking,n,99.0,3.815725806451613
47245,cameroonian,j,99.0,3.815725806451613
47255,post-training,j,99.0,3.815725806451613
47265,brightening,n,99.0,3.815725806451613
47275,steel-gray,j,99.0,3.815725806451613
47285,spectate,v,99.0,3.815725806451613
47295,serine,n,99.0,3.815725806451613
47305,whirligig,n,99.0,3.815725806451613
47315,swizzle,n,99.0,3.815725806451613
47325,supernumerary,j,99.0,3.815725806451613
47335,rattan,n,99.0,3.815725806451613
47345,undelivered,j,99.0,3.815725806451613
47355,pharmacokinetics,n,99.0,3.815725806451613
47365,baiting,n,99.0,3.815725806451613
47375,retweet,v,99.0,3.815725806451613
47385,all-expenses-paid,j,99.0,3.815725806451613
47395,dogsled,j,98.0,3.8290322580645157
47405,manchego,n,98.0,3.8290322580645157
47415,rights-based,j,98.0,3.8290322580645157
47425,beanpole,n,98.0,3.8290322580645157
47435,snorkeler,n,98.0,3.8290322580645157
47445,warmed-over,j,98.0,3.8290322580645157
47455,incandescence,n,98.0,3.8290322580645157
47465,sublingual,j,98.0,3.8290322580645157
47475,itis,n,98.0,3.8290322580645157
47485,gracilis,n,98.0,3.8290322580645157
47495,mindset,n,98.0,3.8290322580645157
47505,psychopharmacology,n,98.0,3.8290322580645157
47515,hemagglutinin,n,98.0,3.8290322580645157
47525,chemical-free,j,98.0,3.8290322580645157
47535,burundian,j,98.0,3.8290322580645157
47545,dishware,n,98.0,3.8290322580645157
47555,chapati,n,98.0,3.8290322580645157
47565,refrigerant,j,97.0,3.841935483870968
47575,olfaction,n,97.0,3.841935483870968
47585,de-emphasis,n,97.0,3.841935483870968
47595,stentorian,j,97.0,3.841935483870968
47605,cupful,n,97.0,3.841935483870968
47615,mind-numbingly,r,97.0,3.841935483870968
47625,twenty-odd,j,97.0,3.841935483870968
47635,irrefutably,r,97.0,3.841935483870968
47645,first-choice,j,97.0,3.841935483870968
47655,unnumbered,j,97.0,3.841935483870968
47665,exfoliator,n,97.0,3.841935483870968
47675,petrify,v,97.0,3.841935483870968
47685,anti-money,j,97.0,3.841935483870968
47695,morphometric,j,97.0,3.841935483870968
47705,skink,n,97.0,3.841935483870968
47715,mastoidectomy,n,96.0,3.854435483870968
47725,newel,n,96.0,3.854435483870968
47735,beatify,v,96.0,3.854435483870968
47745,pharmacotherapy,n,96.0,3.854435483870968
47755,full-throttle,j,96.0,3.854435483870968
47765,in-town,j,96.0,3.854435483870968
47775,flat-rate,j,96.0,3.854435483870968
47785,interpenetrate,v,96.0,3.854435483870968
47795,tuition-free,j,96.0,3.854435483870968
47805,self-defined,j,96.0,3.854435483870968
47815,conjuror,n,96.0,3.854435483870968
47825,stalking,j,96.0,3.854435483870968
47835,chum,v,96.0,3.854435483870968
47845,obstructed,j,96.0,3.854435483870968
47855,dissidence,n,96.0,3.854435483870968
47865,deputation,n,96.0,3.854435483870968
47875,remold,v,95.0,3.867741935483871
47885,bobwhite,n,95.0,3.867741935483871
47895,cut-and-dried,j,95.0,3.867741935483871
47905,helicopter,v,95.0,3.867741935483871
47915,community-service,j,95.0,3.867741935483871
47925,gruelling,j,95.0,3.867741935483871
47935,turbaned,j,95.0,3.867741935483871
47945,terrapin,n,95.0,3.867741935483871
47955,supercooled,j,95.0,3.867741935483871
47965,industry-leading,j,95.0,3.867741935483871
47975,underline,n,95.0,3.867741935483871
47985,galena,n,95.0,3.867741935483871
47995,expectedly,r,95.0,3.867741935483871
48005,humoral,j,95.0,3.867741935483871
48015,nelly,n,95.0,3.867741935483871
48025,acyclovir,n,95.0,3.867741935483871
48035,dressing-room,n,95.0,3.867741935483871
48045,mass-transit,j,94.0,3.8810483870967745
48055,rimfire,n,94.0,3.8810483870967745
48065,igniter,n,94.0,3.8810483870967745
48075,phosphorescence,n,94.0,3.8810483870967745
48085,generalship,n,94.0,3.8810483870967745
48095,liberal-minded,j,94.0,3.8810483870967745
48105,rosy-cheeked,j,94.0,3.8810483870967745
48115,trend-setting,j,94.0,3.8810483870967745
48125,ginning,n,94.0,3.8810483870967745
48135,zither,n,94.0,3.8810483870967745
48145,midstream,j,94.0,3.8810483870967745
48155,protist,n,94.0,3.8810483870967745
48165,hermaphroditic,j,94.0,3.8810483870967745
48175,chirping,j,94.0,3.8810483870967745
48185,bluestem,n,94.0,3.8810483870967745
48195,remodeler,n,94.0,3.8810483870967745
48205,overspending,n,93.0,3.893951612903226
48215,off-world,j,93.0,3.893951612903226
48225,strong-arming,j,93.0,3.893951612903226
48235,workmate,n,93.0,3.893951612903226
48245,crackling,n,93.0,3.893951612903226
48255,penumbral,j,93.0,3.893951612903226
48265,hand-rolled,j,93.0,3.893951612903226
48275,thespian,j,93.0,3.893951612903226
48285,trickling,j,93.0,3.893951612903226
48295,unkindness,n,93.0,3.893951612903226
48305,water-cooler,j,93.0,3.893951612903226
48315,seventh-inning,j,93.0,3.893951612903226
48325,myoelectric,j,93.0,3.893951612903226
48335,antinomy,n,93.0,3.893951612903226
48345,atomism,n,93.0,3.893951612903226
48355,slow-cooked,j,93.0,3.893951612903226
48365,money-hungry,j,92.0,3.9068548387096773
48375,coccyx,n,92.0,3.9068548387096773
48385,myocyte,n,92.0,3.9068548387096773
48395,shiite-led,j,92.0,3.9068548387096773
48405,left-side,j,92.0,3.9068548387096773
48415,employment-based,j,92.0,3.9068548387096773
48425,five-letter,j,92.0,3.9068548387096773
48435,jet-setting,j,92.0,3.9068548387096773
48445,half-year,n,92.0,3.9068548387096773
48455,scrubbed,j,92.0,3.9068548387096773
48465,sepal,n,92.0,3.9068548387096773
48475,staphylococci,n,92.0,3.9068548387096773
48485,virtuously,r,92.0,3.9068548387096773
48495,brechtian,j,92.0,3.9068548387096773
48505,disputable,j,92.0,3.9068548387096773
48515,research-oriented,j,92.0,3.9068548387096773
48525,reshuffling,n,91.0,3.919758064516129
48535,prehospital,j,91.0,3.919758064516129
48545,bursar,n,91.0,3.919758064516129
48555,straw-colored,j,91.0,3.919758064516129
48565,cross-validation,j,91.0,3.919758064516129
48575,sepia-toned,j,91.0,3.919758064516129
48585,harmonically,r,91.0,3.919758064516129
48595,two-wheeler,n,91.0,3.919758064516129
48605,triggerman,n,91.0,3.919758064516129
48615,unrewarded,j,91.0,3.919758064516129
48625,recommence,v,91.0,3.919758064516129
48635,least-expensive,j,91.0,3.919758064516129
48645,false-color,j,91.0,3.919758064516129
48655,dynamometer,n,91.0,3.919758064516129
48665,animistic,j,91.0,3.919758064516129
48675,bestowal,n,91.0,3.919758064516129
48685,dramaturgy,n,90.0,3.933467741935484
48695,modernizer,n,90.0,3.933467741935484
48705,columned,j,90.0,3.933467741935484
48715,beaten-down,j,90.0,3.933467741935484
48725,shouter,n,90.0,3.933467741935484
48735,late-morning,j,90.0,3.933467741935484
48745,unpredicted,j,90.0,3.933467741935484
48755,food-processing,j,90.0,3.933467741935484
48765,jamesian,j,90.0,3.933467741935484
48775,true-false,j,90.0,3.933467741935484
48785,whale-watching,j,90.0,3.933467741935484
48795,lubricated,j,90.0,3.933467741935484
48805,xeric,j,90.0,3.933467741935484
48815,herbicide-resistant,j,90.0,3.933467741935484
48825,quadrivalent,j,90.0,3.933467741935484
48835,oligodendrocyte,n,90.0,3.933467741935484
48845,postulant,n,90.0,3.933467741935484
48855,reformatory,j,90.0,3.933467741935484
48865,overlarge,j,89.0,3.9483870967741934
48875,open-end,j,89.0,3.9483870967741934
48885,preplanned,j,89.0,3.9483870967741934
48895,polyamory,n,89.0,3.9483870967741934
48905,pumpernickel,n,89.0,3.9483870967741934
48915,finalization,n,89.0,3.9483870967741934
48925,perpendicularly,r,89.0,3.9483870967741934
48935,lowest-priced,j,89.0,3.9483870967741934
48945,truth-telling,j,89.0,3.9483870967741934
48955,intellectual-property,j,89.0,3.9483870967741934
48965,entranced,j,89.0,3.9483870967741934
48975,libration,n,89.0,3.9483870967741934
48985,web-like,j,89.0,3.9483870967741934
48995,exothermic,j,89.0,3.9483870967741934
49005,multi-faith,j,89.0,3.9483870967741934
49015,animal-like,j,89.0,3.9483870967741934
49025,naughtiness,n,89.0,3.9483870967741934
49035,monstrance,n,89.0,3.9483870967741934
49045,six-two,m,89.0,3.9483870967741934
49055,affinal,j,88.0,3.9625
49065,close-fitting,j,88.0,3.9625
49075,ascribed,j,88.0,3.9625
49085,well-born,j,88.0,3.9625
49095,rebuttable,j,88.0,3.9625
49105,fleece-lined,j,88.0,3.9625
49115,instrumentalism,n,88.0,3.9625
49125,tatty,j,88.0,3.9625
49135,windproof,j,88.0,3.9625
49145,semiformal,j,88.0,3.9625
49155,price-fixing,j,88.0,3.9625
49165,firehose,n,88.0,3.9625
49175,state-imposed,j,88.0,3.9625
49185,rager,n,88.0,3.9625
49195,bowl-shaped,j,88.0,3.9625
49205,out-of-season,j,88.0,3.9625
49215,catsup,n,87.0,3.977016129032258
49225,ouzo,n,87.0,3.977016129032258
49235,non-monogamous,j,87.0,3.977016129032258
49245,bugbear,n,87.0,3.977016129032258
49255,straightedge,n,87.0,3.977016129032258
49265,high-incidence,j,87.0,3.977016129032258
49275,propitiate,v,87.0,3.977016129032258
49285,pendency,n,87.0,3.977016129032258
49295,gulley,n,87.0,3.977016129032258
49305,goddamit,u,87.0,3.977016129032258
49315,inter-individual,j,87.0,3.977016129032258
49325,flameout,n,87.0,3.977016129032258
49335,ineptly,r,87.0,3.977016129032258
49345,life-force,n,87.0,3.977016129032258
49355,smouldering,j,87.0,3.977016129032258
49365,shakespearian,j,87.0,3.977016129032258
49375,beachy,j,87.0,3.977016129032258
49385,rinky-dink,j,87.0,3.977016129032258
49395,bacchanal,j,87.0,3.977016129032258
49405,slaver,v,87.0,3.977016129032258
49415,backscatter,n,86.0,3.9927419354838714
49425,risk-management,j,86.0,3.9927419354838714
49435,bear-like,j,86.0,3.9927419354838714
49445,phospholipid,j,86.0,3.9927419354838714
49455,gaster,n,86.0,3.9927419354838714
49465,uncovering,n,86.0,3.9927419354838714
49475,english-style,j,86.0,3.9927419354838714
49485,transit-oriented,j,86.0,3.9927419354838714
49495,glockenspiel,n,86.0,3.9927419354838714
49505,wilting,j,86.0,3.9927419354838714
49515,low-yield,j,86.0,3.9927419354838714
49525,conciliator,n,86.0,3.9927419354838714
49535,mawkish,j,86.0,3.9927419354838714
49545,higher-profile,j,86.0,3.9927419354838714
49555,stiff-necked,j,86.0,3.9927419354838714
49565,oil-exporting,j,86.0,3.9927419354838714
49575,pre-wedding,j,86.0,3.9927419354838714
49585,callus,j,86.0,3.9927419354838714
49595,cationic,j,86.0,3.9927419354838714
49605,oppositely,r,85.0,4.006854838709677
49615,cyclin,n,85.0,4.006854838709677
49625,quantile,n,85.0,4.006854838709677
49635,hexadecimal,j,85.0,4.006854838709677
49645,cross-examining,j,85.0,4.006854838709677
49655,self-effacement,n,85.0,4.006854838709677
49665,half-second,n,85.0,4.006854838709677
49675,huffing,n,85.0,4.006854838709677
49685,intrapsychic,j,85.0,4.006854838709677
49695,roughage,n,85.0,4.006854838709677
49705,recasting,n,85.0,4.006854838709677
49715,full-moon,j,85.0,4.006854838709677
49725,appertain,v,85.0,4.006854838709677
49735,neodymium,n,85.0,4.006854838709677
49745,modernistic,j,85.0,4.006854838709677
49755,downforce,n,85.0,4.006854838709677
49765,slovakian,j,84.0,4.019758064516129
49775,combed,j,84.0,4.019758064516129
49785,mutagenic,j,84.0,4.019758064516129
49795,snub-nosed,j,84.0,4.019758064516129
49805,license-plate,j,84.0,4.019758064516129
49815,enthalpy,n,84.0,4.019758064516129
49825,katydid,n,84.0,4.019758064516129
49835,teamer,n,84.0,4.019758064516129
49845,twelve-foot,j,84.0,4.019758064516129
49855,guesstimate,v,84.0,4.019758064516129
49865,conflictive,j,84.0,4.019758064516129
49875,heli-skiing,n,84.0,4.019758064516129
49885,student-level,j,84.0,4.019758064516129
49895,pontification,n,84.0,4.019758064516129
49905,potholder,n,84.0,4.019758064516129
49915,reinsurer,n,84.0,4.019758064516129
49925,caudate,n,83.0,4.034677419354838
49935,campanile,n,83.0,4.034677419354838
49945,non-performing,j,83.0,4.034677419354838
49955,nutraceuticals,n,83.0,4.034677419354838
49965,pushpin,n,83.0,4.034677419354838
49975,hellenism,n,83.0,4.034677419354838
49985,wrinkle-free,j,83.0,4.034677419354838
49995,condyle,n,83.0,4.034677419354838
50005,service-related,j,83.0,4.034677419354838
50015,half-dressed,j,83.0,4.034677419354838
50025,troopship,n,83.0,4.034677419354838
50035,thiamin,n,83.0,4.034677419354838
50045,transvaginal,j,83.0,4.034677419354838
50055,election-night,j,83.0,4.034677419354838
50065,unluckily,r,83.0,4.034677419354838
50075,kugel,n,83.0,4.034677419354838
50085,shredding,j,83.0,4.034677419354838
50095,drug-taking,j,83.0,4.034677419354838
50105,tin-roofed,j,83.0,4.034677419354838
50115,bachelorhood,n,83.0,4.034677419354838
50125,matchmaking,n,83.0,4.034677419354838
50135,adulteration,n,82.0,4.050806451612903
50145,coalitional,j,82.0,4.050806451612903
50155,angiogenic,j,82.0,4.050806451612903
50165,ecuadorian,n,82.0,4.050806451612903
50175,washstand,n,82.0,4.050806451612903
50185,limnology,n,82.0,4.050806451612903
50195,sailplane,n,82.0,4.050806451612903
50205,surmountable,j,82.0,4.050806451612903
50215,then-attorney,n,82.0,4.050806451612903
50225,sweetmeat,n,82.0,4.050806451612903
50235,west-facing,j,82.0,4.050806451612903
50245,saturnalia,n,82.0,4.050806451612903
50255,microcosmic,j,82.0,4.050806451612903
50265,zig-zag,j,82.0,4.050806451612903
50275,friend-of-the-court,j,82.0,4.050806451612903
50285,plasmacytoma,n,82.0,4.050806451612903
50295,brutalization,n,82.0,4.050806451612903
50305,normalisation,n,82.0,4.050806451612903
50315,pabulum,n,82.0,4.050806451612903
50325,defoliate,v,81.0,4.066935483870967
50335,outthink,v,81.0,4.066935483870967
50345,non-functioning,j,81.0,4.066935483870967
50355,darkening,n,81.0,4.066935483870967
50365,strait-laced,j,81.0,4.066935483870967
50375,vibrio,n,81.0,4.066935483870967
50385,yerba,n,81.0,4.066935483870967
50395,confrere,n,81.0,4.066935483870967
50405,cost-competitive,j,81.0,4.066935483870967
50415,grain,v,81.0,4.066935483870967
50425,geoscientist,n,81.0,4.066935483870967
50435,jack-in-the-box,n,81.0,4.066935483870967
50445,toroidal,j,81.0,4.066935483870967
50455,empathetically,r,81.0,4.066935483870967
50465,ex-navy,j,81.0,4.066935483870967
50475,unfurnished,j,81.0,4.066935483870967
50485,shape-up,n,81.0,4.066935483870967
50495,narrowband,n,81.0,4.066935483870967
50505,risk-assessment,j,81.0,4.066935483870967
50515,blahs,n,81.0,4.066935483870967
50525,double-time,j,81.0,4.066935483870967
50535,dribbling,n,80.0,4.083870967741936
50545,diverticulitis,n,80.0,4.083870967741936
50555,cockfight,v,80.0,4.083870967741936
50565,ill-founded,j,80.0,4.083870967741936
50575,bar-code,j,80.0,4.083870967741936
50585,expositor,n,80.0,4.083870967741936
50595,socio-ecological,j,80.0,4.083870967741936
50605,untrimmed,j,80.0,4.083870967741936
50615,sucker-punched,j,80.0,4.083870967741936
50625,kayaking,j,80.0,4.083870967741936
50635,taurus,n,80.0,4.083870967741936
50645,ha-ha-ha-ha,u,80.0,4.083870967741936
50655,loftily,r,80.0,4.083870967741936
50665,semi-nomadic,j,80.0,4.083870967741936
50675,patrimonial,j,80.0,4.083870967741936
50685,spilling,n,80.0,4.083870967741936
50695,state-chartered,j,80.0,4.083870967741936
50705,day-night,j,80.0,4.083870967741936
50715,boykin,n,80.0,4.083870967741936
50725,dissipated,j,80.0,4.083870967741936
50735,diabetes-related,j,80.0,4.083870967741936
50745,cathode-ray,j,79.0,4.101209677419354
50755,capacity-building,j,79.0,4.101209677419354
50765,precook,v,79.0,4.101209677419354
50775,bumbler,n,79.0,4.101209677419354
50785,cleaner-burning,j,79.0,4.101209677419354
50795,heterozygosity,n,79.0,4.101209677419354
50805,feature-rich,j,79.0,4.101209677419354
50815,cuddy,j,79.0,4.101209677419354
50825,self-talk,j,79.0,4.101209677419354
50835,lowing,j,79.0,4.101209677419354
50845,triplex,n,79.0,4.101209677419354
50855,thermosphere,n,79.0,4.101209677419354
50865,transhistorical,j,79.0,4.101209677419354
50875,same-old,j,79.0,4.101209677419354
50885,epicycle,n,79.0,4.101209677419354
50895,weight-training,j,79.0,4.101209677419354
50905,fubar,n,79.0,4.101209677419354
50915,factory-made,j,79.0,4.101209677419354
50925,naphtha,n,79.0,4.101209677419354
50935,anti-virus,n,79.0,4.101209677419354
50945,college-prep,j,79.0,4.101209677419354
50955,double-checking,n,79.0,4.101209677419354
50965,double-crossing,j,78.0,4.120161290322581
50975,doo-wop,n,78.0,4.120161290322581
50985,negritude,n,78.0,4.120161290322581
50995,riddled,j,78.0,4.120161290322581
51005,multi-channel,j,78.0,4.120161290322581
51015,east-facing,j,78.0,4.120161290322581
51025,warfighter,n,78.0,4.120161290322581
51035,lengthening,n,78.0,4.120161290322581
51045,incisional,j,78.0,4.120161290322581
51055,engram,n,78.0,4.120161290322581
51065,styrene,n,78.0,4.120161290322581
51075,jawbreaker,n,78.0,4.120161290322581
51085,glowy,j,78.0,4.120161290322581
51095,witchery,n,78.0,4.120161290322581
51105,secretiveness,n,78.0,4.120161290322581
51115,zero-coupon,j,78.0,4.120161290322581
51125,vervain,n,78.0,4.120161290322581
51135,front-loaded,j,78.0,4.120161290322581
51145,chuff,v,78.0,4.120161290322581
51155,oil-price,j,78.0,4.120161290322581
51165,non-audit,j,78.0,4.120161290322581
51175,postfire,n,78.0,4.120161290322581
51185,caravel,n,78.0,4.120161290322581
51195,denotative,j,78.0,4.120161290322581
51205,cashflow,n,78.0,4.120161290322581
51215,palpitate,v,77.0,4.139112903225807
51225,dimmed,j,77.0,4.139112903225807
51235,on-premises,j,77.0,4.139112903225807
51245,foppish,j,77.0,4.139112903225807
51255,heteroglossia,n,77.0,4.139112903225807
51265,media-driven,j,77.0,4.139112903225807
51275,pastis,n,77.0,4.139112903225807
51285,convenience-store,j,77.0,4.139112903225807
51295,zoroastrianism,n,77.0,4.139112903225807
51305,housetop,n,77.0,4.139112903225807
51315,thinned,j,77.0,4.139112903225807
51325,end-times,n,77.0,4.139112903225807
51335,erotic,n,77.0,4.139112903225807
51345,late-spring,j,77.0,4.139112903225807
51355,shielding,j,77.0,4.139112903225807
51365,dug-in,j,77.0,4.139112903225807
51375,balladry,n,77.0,4.139112903225807
51385,anti-male,j,77.0,4.139112903225807
51395,revolutionise,v,77.0,4.139112903225807
51405,blazingly,r,77.0,4.139112903225807
51415,sludgy,j,77.0,4.139112903225807
51425,alt-rock,j,77.0,4.139112903225807
51435,slosh,n,76.0,4.156048387096774
51445,cloudlike,j,76.0,4.156048387096774
51455,anti-intellectual,n,76.0,4.156048387096774
51465,drover,n,76.0,4.156048387096774
51475,full-tilt,j,76.0,4.156048387096774
51485,undescribed,j,76.0,4.156048387096774
51495,indigence,n,76.0,4.156048387096774
51505,fluster,n,76.0,4.156048387096774
51515,tenth-grade,j,76.0,4.156048387096774
51525,sympatric,j,76.0,4.156048387096774
51535,twelfth-grade,j,76.0,4.156048387096774
51545,wishy,j,76.0,4.156048387096774
51555,greensward,n,76.0,4.156048387096774
51565,mineworker,n,76.0,4.156048387096774
51575,profit-maximizing,j,76.0,4.156048387096774
51585,heliport,n,76.0,4.156048387096774
51595,positronic,j,76.0,4.156048387096774
51605,bobbed,j,76.0,4.156048387096774
51615,out-of-place,j,76.0,4.156048387096774
51625,deep-ocean,j,76.0,4.156048387096774
51635,overdramatic,j,75.0,4.172983870967742
51645,disconnectedness,n,75.0,4.172983870967742
51655,bobbing,n,75.0,4.172983870967742
51665,brightly-colored,j,75.0,4.172983870967742
51675,punchbowl,n,75.0,4.172983870967742
51685,quietist,n,75.0,4.172983870967742
51695,splintering,j,75.0,4.172983870967742
51705,crassly,r,75.0,4.172983870967742
51715,mid-calf,n,75.0,4.172983870967742
51725,great-nephew,n,75.0,4.172983870967742
51735,window-dressing,n,75.0,4.172983870967742
51745,tamarack,n,75.0,4.172983870967742
51755,injury-free,j,75.0,4.172983870967742
51765,superfluid,n,75.0,4.172983870967742
51775,rowdie,n,75.0,4.172983870967742
51785,liquify,v,75.0,4.172983870967742
51795,side-view,j,75.0,4.172983870967742
51805,ear-to-ear,j,75.0,4.172983870967742
51815,nabob,n,75.0,4.172983870967742
51825,ambivalently,r,75.0,4.172983870967742
51835,black-tailed,j,75.0,4.172983870967742
51845,asteroidal,j,75.0,4.172983870967742
51855,malt,v,74.0,4.190725806451613
51865,sleeved,j,74.0,4.190725806451613
51875,co-authored,j,74.0,4.190725806451613
51885,thomist,j,74.0,4.190725806451613
51895,baptistery,n,74.0,4.190725806451613
51905,echoey,j,74.0,4.190725806451613
51915,seven-year-old,n,74.0,4.190725806451613
51925,solar-electric,j,74.0,4.190725806451613
51935,unbending,j,74.0,4.190725806451613
51945,sangha,n,74.0,4.190725806451613
51955,transportability,n,74.0,4.190725806451613
51965,go-kart,j,74.0,4.190725806451613
51975,hardboard,n,74.0,4.190725806451613
51985,groundnut,n,74.0,4.190725806451613
51995,concessioner,n,74.0,4.190725806451613
52005,yellow-haired,j,74.0,4.190725806451613
52015,hidey-hole,n,74.0,4.190725806451613
52025,chicken-breast,n,74.0,4.190725806451613
52035,cytosine,n,74.0,4.190725806451613
52045,brominated,j,74.0,4.190725806451613
52055,pre-scientific,j,74.0,4.190725806451613
52065,demo,v,74.0,4.190725806451613
52075,republication,n,73.0,4.2084677419354835
52085,bustard,n,73.0,4.2084677419354835
52095,bug-free,j,73.0,4.2084677419354835
52105,decipherable,j,73.0,4.2084677419354835
52115,stoop-shouldered,j,73.0,4.2084677419354835
52125,writer-producer,n,73.0,4.2084677419354835
52135,computerised,j,73.0,4.2084677419354835
52145,self-storage,j,73.0,4.2084677419354835
52155,wireframe,n,73.0,4.2084677419354835
52165,horse-trading,n,73.0,4.2084677419354835
52175,tenterhooks,n,73.0,4.2084677419354835
52185,toolshed,n,73.0,4.2084677419354835
52195,summarized,j,73.0,4.2084677419354835
52205,uploader,n,73.0,4.2084677419354835
52215,limbless,j,73.0,4.2084677419354835
52225,snorkeling,n,73.0,4.2084677419354835
52235,fact-checked,j,73.0,4.2084677419354835
52245,bargainer,n,73.0,4.2084677419354835
52255,much-admired,j,73.0,4.2084677419354835
52265,coarsening,n,73.0,4.2084677419354835
52275,more-efficient,j,73.0,4.2084677419354835
52285,driveshaft,n,73.0,4.2084677419354835
52295,alt-country,j,72.0,4.226209677419355
52305,doorkeeper,n,72.0,4.226209677419355
52315,netted,j,72.0,4.226209677419355
52325,idling,n,72.0,4.226209677419355
52335,much-deserved,j,72.0,4.226209677419355
52345,pioglitazone,n,72.0,4.226209677419355
52355,short-answer,j,72.0,4.226209677419355
52365,soffit,n,72.0,4.226209677419355
52375,liberatory,j,72.0,4.226209677419355
52385,runty,j,72.0,4.226209677419355
52395,kaiseki,n,72.0,4.226209677419355
52405,irredentist,n,72.0,4.226209677419355
52415,hip-deep,j,72.0,4.226209677419355
52425,scriptorium,n,72.0,4.226209677419355
52435,counterforce,n,72.0,4.226209677419355
52445,protein-protein,j,72.0,4.226209677419355
52455,spose,v,72.0,4.226209677419355
52465,straggly,j,72.0,4.226209677419355
52475,plummy,j,72.0,4.226209677419355
52485,blues-rock,j,72.0,4.226209677419355
52495,calcium-fortified,j,72.0,4.226209677419355
52505,reinvigoration,n,72.0,4.226209677419355
52515,charter-school,j,71.0,4.244758064516129
52525,reinfection,n,71.0,4.244758064516129
52535,dissecting,j,71.0,4.244758064516129
52545,now-empty,j,71.0,4.244758064516129
